survey_year,muni_code,muni_name_en,muni_name_ja,population
1985,40546,(former) Fukuoka-ken Hoshino-mura,（旧）福岡県 星野村,4730
1990,40546,(former) Fukuoka-ken Hoshino-mura,（旧）福岡県 星野村,4310
1995,40546,(former) Fukuoka-ken Hoshino-mura,（旧）福岡県 星野村,4103
2000,40546,(former) Fukuoka-ken Hoshino-mura,（旧）福岡県 星野村,3881
2005,40546,(former) Fukuoka-ken Hoshino-mura,（旧）福岡県 星野村,3554
1980,40561,(former) Fukuoka-ken Setaka-machi,（旧）福岡県 瀬高町,27219
1985,40561,(former) Fukuoka-ken Setaka-machi,（旧）福岡県 瀬高町,27519
1990,40561,(former) Fukuoka-ken Setaka-machi,（旧）福岡県 瀬高町,26633
1995,40561,(former) Fukuoka-ken Setaka-machi,（旧）福岡県 瀬高町,25768
2000,40561,(former) Fukuoka-ken Setaka-machi,（旧）福岡県 瀬高町,24916
2005,40561,(former) Fukuoka-ken Setaka-machi,（旧）福岡県 瀬高町,23762
1980,40562,(former) Fukuoka-ken Yamato-machi,（旧）福岡県 大和町,19283
1985,40562,(former) Fukuoka-ken Yamato-machi,（旧）福岡県 大和町,19178
1990,40562,(former) Fukuoka-ken Yamato-machi,（旧）福岡県 大和町,18699
1995,40562,(former) Fukuoka-ken Yamato-machi,（旧）福岡県 大和町,18134
2000,40562,(former) Fukuoka-ken Yamato-machi,（旧）福岡県 大和町,17343
1980,40563,(former) Fukuoka-ken Mitsuhashi-machi,（旧）福岡県 三橋町,17315
1985,40563,(former) Fukuoka-ken Mitsuhashi-machi,（旧）福岡県 三橋町,17743
1990,40563,(former) Fukuoka-ken Mitsuhashi-machi,（旧）福岡県 三橋町,18041
1995,40563,(former) Fukuoka-ken Mitsuhashi-machi,（旧）福岡県 三橋町,18427
2000,40563,(former) Fukuoka-ken Mitsuhashi-machi,（旧）福岡県 三橋町,18454
1980,40564,(former) Fukuoka-ken Yamakawa-machi,（旧）福岡県 山川町,6412
1985,40564,(former) Fukuoka-ken Yamakawa-machi,（旧）福岡県 山川町,6324
1990,40564,(former) Fukuoka-ken Yamakawa-machi,（旧）福岡県 山川町,6318
1995,40564,(former) Fukuoka-ken Yamakawa-machi,（旧）福岡県 山川町,6122
2000,40564,(former) Fukuoka-ken Yamakawa-machi,（旧）福岡県 山川町,5711
2005,40564,(former) Fukuoka-ken Yamakawa-machi,（旧）福岡県 山川町,5391
1980,40581,(former) Fukuoka-ken Takata-machi,（旧）福岡県 高田町,17782
1985,40581,(former) Fukuoka-ken Takata-machi,（旧）福岡県 高田町,17766
1990,40581,(former) Fukuoka-ken Takata-machi,（旧）福岡県 高田町,17053
1995,40581,(former) Fukuoka-ken Takata-machi,（旧）福岡県 高田町,16038
2000,40581,(former) Fukuoka-ken Takata-machi,（旧）福岡県 高田町,15081
2005,40581,(former) Fukuoka-ken Takata-machi,（旧）福岡県 高田町,14219
1980,40601,Fukuoka-ken Kawara-machi,福岡県 香春町,14716
1985,40601,Fukuoka-ken Kawara-machi,福岡県 香春町,15245
1990,40601,Fukuoka-ken Kawara-machi,福岡県 香春町,14476
1995,40601,Fukuoka-ken Kawara-machi,福岡県 香春町,13892
2000,40601,Fukuoka-ken Kawara-machi,福岡県 香春町,13104
2005,40601,Fukuoka-ken Kawara-machi,福岡県 香春町,12369
2010,40601,Fukuoka-ken Kawara-machi,福岡県 香春町,11685
2015,40601,Fukuoka-ken Kawara-machi,福岡県 香春町,10861
2020,40601,Fukuoka-ken Kawara-machi,福岡県 香春町,10191
1980,40602,Fukuoka-ken Soeda-machi,福岡県 添田町,16196
1985,40602,Fukuoka-ken Soeda-machi,福岡県 添田町,15662
1990,40602,Fukuoka-ken Soeda-machi,福岡県 添田町,14632
1995,40602,Fukuoka-ken Soeda-machi,福岡県 添田町,13763
2000,40602,Fukuoka-ken Soeda-machi,福岡県 添田町,12750
2005,40602,Fukuoka-ken Soeda-machi,福岡県 添田町,11810
2010,40602,Fukuoka-ken Soeda-machi,福岡県 添田町,10909
2015,40602,Fukuoka-ken Soeda-machi,福岡県 添田町,9924
2020,40602,Fukuoka-ken Soeda-machi,福岡県 添田町,8801
1980,40603,(former) Fukuoka-ken Kanada-machi,（旧）福岡県 金田町,8957
1985,40603,(former) Fukuoka-ken Kanada-machi,（旧）福岡県 金田町,9168
1990,40603,(former) Fukuoka-ken Kanada-machi,（旧）福岡県 金田町,8915
1995,40603,(former) Fukuoka-ken Kanada-machi,（旧）福岡県 金田町,8741
2000,40603,(former) Fukuoka-ken Kanada-machi,（旧）福岡県 金田町,8341
2005,40603,(former) Fukuoka-ken Kanada-machi,（旧）福岡県 金田町,8011
1980,40604,Fukuoka-ken Itoda-machi,福岡県 糸田町,10872
1985,40604,Fukuoka-ken Itoda-machi,福岡県 糸田町,11602
1990,40604,Fukuoka-ken Itoda-machi,福岡県 糸田町,11308
1995,40604,Fukuoka-ken Itoda-machi,福岡県 糸田町,10915
2000,40604,Fukuoka-ken Itoda-machi,福岡県 糸田町,10469
2005,40604,Fukuoka-ken Itoda-machi,福岡県 糸田町,10216
2010,40604,Fukuoka-ken Itoda-machi,福岡県 糸田町,9617
2015,40604,Fukuoka-ken Itoda-machi,福岡県 糸田町,9020
2020,40604,Fukuoka-ken Itoda-machi,福岡県 糸田町,8407
1980,40605,Fukuoka-ken Kawasaki-machi,福岡県 川崎町,22872
1985,40605,Fukuoka-ken Kawasaki-machi,福岡県 川崎町,22746
1990,40605,Fukuoka-ken Kawasaki-machi,福岡県 川崎町,22046
1995,40605,Fukuoka-ken Kawasaki-machi,福岡県 川崎町,21276
2000,40605,Fukuoka-ken Kawasaki-machi,福岡県 川崎町,20190
2005,40605,Fukuoka-ken Kawasaki-machi,福岡県 川崎町,20115
2010,40605,Fukuoka-ken Kawasaki-machi,福岡県 川崎町,18264
2015,40605,Fukuoka-ken Kawasaki-machi,福岡県 川崎町,16789
2020,40605,Fukuoka-ken Kawasaki-machi,福岡県 川崎町,15176
1980,40606,(former) Fukuoka-ken Akaike-machi,（旧）福岡県 赤池町,9214
1985,40606,(former) Fukuoka-ken Akaike-machi,（旧）福岡県 赤池町,9811
1990,40606,(former) Fukuoka-ken Akaike-machi,（旧）福岡県 赤池町,9851
1995,40606,(former) Fukuoka-ken Akaike-machi,（旧）福岡県 赤池町,10023
2000,40606,(former) Fukuoka-ken Akaike-machi,（旧）福岡県 赤池町,10032
2005,40606,(former) Fukuoka-ken Akaike-machi,（旧）福岡県 赤池町,9592
1980,40607,(former) Fukuoka-ken Hojo-machi,（旧）福岡県 方城町,7933
1985,40607,(former) Fukuoka-ken Hojo-machi,（旧）福岡県 方城町,8252
1990,40607,(former) Fukuoka-ken Hojo-machi,（旧）福岡県 方城町,8275
1995,40607,(former) Fukuoka-ken Hojo-machi,（旧）福岡県 方城町,8267
2000,40607,(former) Fukuoka-ken Hojo-machi,（旧）福岡県 方城町,8002
2005,40607,(former) Fukuoka-ken Hojo-machi,（旧）福岡県 方城町,7940
1980,40608,Fukuoka-ken Oto-machi,福岡県 大任町,6653
1985,40608,Fukuoka-ken Oto-machi,福岡県 大任町,6943
1990,40608,Fukuoka-ken Oto-machi,福岡県 大任町,6628
1995,40608,Fukuoka-ken Oto-machi,福岡県 大任町,6196
2000,40608,Fukuoka-ken Oto-machi,福岡県 大任町,5943
2005,40608,Fukuoka-ken Oto-machi,福岡県 大任町,5741
2010,40608,Fukuoka-ken Oto-machi,福岡県 大任町,5503
2015,40608,Fukuoka-ken Oto-machi,福岡県 大任町,5176
2020,40608,Fukuoka-ken Oto-machi,福岡県 大任町,5008
1980,40609,Fukuoka-ken Aka-mura,福岡県 赤村,3853
1985,40609,Fukuoka-ken Aka-mura,福岡県 赤村,3987
1990,40609,Fukuoka-ken Aka-mura,福岡県 赤村,3971
1995,40609,Fukuoka-ken Aka-mura,福岡県 赤村,3726
2000,40609,Fukuoka-ken Aka-mura,福岡県 赤村,3636
2005,40609,Fukuoka-ken Aka-mura,福岡県 赤村,3408
2010,40609,Fukuoka-ken Aka-mura,福岡県 赤村,3251
2015,40609,Fukuoka-ken Aka-mura,福岡県 赤村,3022
2020,40609,Fukuoka-ken Aka-mura,福岡県 赤村,2774
2010,40610,Fukuoka-ken Fukuchi-machi,福岡県 福智町,24714
2015,40610,Fukuoka-ken Fukuchi-machi,福岡県 福智町,22871
2020,40610,Fukuoka-ken Fukuchi-machi,福岡県 福智町,21398
1980,40621,Fukuoka-ken Kanda-machi,福岡県 苅田町,31155
1985,40621,Fukuoka-ken Kanda-machi,福岡県 苅田町,32341
1990,40621,Fukuoka-ken Kanda-machi,福岡県 苅田町,33732
1995,40621,Fukuoka-ken Kanda-machi,福岡県 苅田町,35072
2000,40621,Fukuoka-ken Kanda-machi,福岡県 苅田町,35604
2005,40621,Fukuoka-ken Kanda-machi,福岡県 苅田町,34387
2010,40621,Fukuoka-ken Kanda-machi,福岡県 苅田町,36005
2015,40621,Fukuoka-ken Kanda-machi,福岡県 苅田町,34963
2020,40621,Fukuoka-ken Kanda-machi,福岡県 苅田町,37684
1980,40622,(former) Fukuoka-ken Saigawa-machi,（旧）福岡県 犀川町,9653
1985,40622,(former) Fukuoka-ken Saigawa-machi,（旧）福岡県 犀川町,9212
1990,40622,(former) Fukuoka-ken Saigawa-machi,（旧）福岡県 犀川町,8660
1995,40622,(former) Fukuoka-ken Saigawa-machi,（旧）福岡県 犀川町,8132
2000,40622,(former) Fukuoka-ken Saigawa-machi,（旧）福岡県 犀川町,7433
2005,40622,(former) Fukuoka-ken Saigawa-machi,（旧）福岡県 犀川町,7141
1980,40623,(former) Fukuoka-ken Katsuyama-machi,（旧）福岡県 勝山町,7049
1985,40623,(former) Fukuoka-ken Katsuyama-machi,（旧）福岡県 勝山町,7479
1990,40623,(former) Fukuoka-ken Katsuyama-machi,（旧）福岡県 勝山町,7587
1995,40623,(former) Fukuoka-ken Katsuyama-machi,（旧）福岡県 勝山町,7602
2000,40623,(former) Fukuoka-ken Katsuyama-machi,（旧）福岡県 勝山町,7415
2005,40623,(former) Fukuoka-ken Katsuyama-machi,（旧）福岡県 勝山町,7205
1980,40624,(former) Fukuoka-ken Toyotsu-machi,（旧）福岡県 豊津町,9371
1985,40624,(former) Fukuoka-ken Toyotsu-machi,（旧）福岡県 豊津町,9426
1990,40624,(former) Fukuoka-ken Toyotsu-machi,（旧）福岡県 豊津町,9176
1995,40624,(former) Fukuoka-ken Toyotsu-machi,（旧）福岡県 豊津町,8955
2000,40624,(former) Fukuoka-ken Toyotsu-machi,（旧）福岡県 豊津町,8919
2005,40624,(former) Fukuoka-ken Toyotsu-machi,（旧）福岡県 豊津町,8552
2010,40625,Fukuoka-ken Miyako-machi,福岡県 みやこ町,21572
2015,40625,Fukuoka-ken Miyako-machi,福岡県 みやこ町,20243
2020,40625,Fukuoka-ken Miyako-machi,福岡県 みやこ町,18825
1980,40641,(former) Fukuoka-ken Shiida-machi,（旧）福岡県 椎田町,14192
1985,40641,(former) Fukuoka-ken Shiida-machi,（旧）福岡県 椎田町,14212
1990,40641,(former) Fukuoka-ken Shiida-machi,（旧）福岡県 椎田町,13497
1995,40641,(former) Fukuoka-ken Shiida-machi,（旧）福岡県 椎田町,12754
2000,40641,(former) Fukuoka-ken Shiida-machi,（旧）福岡県 椎田町,12135
2005,40641,(former) Fukuoka-ken Shiida-machi,（旧）福岡県 椎田町,11737
1980,40642,Fukuoka-ken Yoshitomi-machi,福岡県 吉富町,7749
1985,40642,Fukuoka-ken Yoshitomi-machi,福岡県 吉富町,7549
1990,40642,Fukuoka-ken Yoshitomi-machi,福岡県 吉富町,7364
1995,40642,Fukuoka-ken Yoshitomi-machi,福岡県 吉富町,7223
2000,40642,Fukuoka-ken Yoshitomi-machi,福岡県 吉富町,7188
2005,40642,Fukuoka-ken Yoshitomi-machi,福岡県 吉富町,7053
2010,40642,Fukuoka-ken Yoshitomi-machi,福岡県 吉富町,6792
2015,40642,Fukuoka-ken Yoshitomi-machi,福岡県 吉富町,6627
2020,40642,Fukuoka-ken Yoshitomi-machi,福岡県 吉富町,6536
1980,40643,(former) Fukuoka-ken Tsuiki-machi,（旧）福岡県 築城町,11507
1985,40643,(former) Fukuoka-ken Tsuiki-machi,（旧）福岡県 築城町,11494
1990,40643,(former) Fukuoka-ken Tsuiki-machi,（旧）福岡県 築城町,10886
1995,40643,(former) Fukuoka-ken Tsuiki-machi,（旧）福岡県 築城町,10316
2000,40643,(former) Fukuoka-ken Tsuiki-machi,（旧）福岡県 築城町,9713
2005,40643,(former) Fukuoka-ken Tsuiki-machi,（旧）福岡県 築城町,9100
1980,40644,(former) Fukuoka-ken Shinyoshitomi-mura,（旧）福岡県 新吉富村,3934
1985,40644,(former) Fukuoka-ken Shinyoshitomi-mura,（旧）福岡県 新吉富村,4023
1990,40644,(former) Fukuoka-ken Shinyoshitomi-mura,（旧）福岡県 新吉富村,4066
1995,40644,(former) Fukuoka-ken Shinyoshitomi-mura,（旧）福岡県 新吉富村,4054
2000,40644,(former) Fukuoka-ken Shinyoshitomi-mura,（旧）福岡県 新吉富村,4106
2005,40644,(former) Fukuoka-ken Shinyoshitomi-mura,（旧）福岡県 新吉富村,4128
1980,40645,(former) Fukuoka-ken Taihei-mura,（旧）福岡県 大平村,4846
1985,40645,(former) Fukuoka-ken Taihei-mura,（旧）福岡県 大平村,4750
1990,40645,(former) Fukuoka-ken Taihei-mura,（旧）福岡県 大平村,4570
1995,40645,(former) Fukuoka-ken Taihei-mura,（旧）福岡県 大平村,4389
2000,40645,(former) Fukuoka-ken Taihei-mura,（旧）福岡県 大平村,4190
2005,40645,(former) Fukuoka-ken Taihei-mura,（旧）福岡県 大平村,4044
2010,40646,Fukuoka-ken Koge-machi,福岡県 上毛町,7852
2015,40646,Fukuoka-ken Koge-machi,福岡県 上毛町,7458
2020,40646,Fukuoka-ken Koge-machi,福岡県 上毛町,7251
2010,40647,Fukuoka-ken Chikujo-machi,福岡県 築上町,19544
2015,40647,Fukuoka-ken Chikujo-machi,福岡県 築上町,18587
2020,40647,Fukuoka-ken Chikujo-machi,福岡県 築上町,17189
1980,41201,Saga-ken Saga-shi,佐賀県 佐賀市,163765
1985,41201,Saga-ken Saga-shi,佐賀県 佐賀市,168252
1990,41201,Saga-ken Saga-shi,佐賀県 佐賀市,169963
1995,41201,Saga-ken Saga-shi,佐賀県 佐賀市,171231
2000,41201,Saga-ken Saga-shi,佐賀県 佐賀市,167955
2005,41201,Saga-ken Saga-shi,佐賀県 佐賀市,206967
2010,41201,Saga-ken Saga-shi,佐賀県 佐賀市,237506
2015,41201,Saga-ken Saga-shi,佐賀県 佐賀市,236372
2020,41201,Saga-ken Saga-shi,佐賀県 佐賀市,233301
1980,41202,Saga-ken Karatsu-shi,佐賀県 唐津市,77710
1985,41202,Saga-ken Karatsu-shi,佐賀県 唐津市,78744
1990,41202,Saga-ken Karatsu-shi,佐賀県 唐津市,79207
1995,41202,Saga-ken Karatsu-shi,佐賀県 唐津市,79575
2000,41202,Saga-ken Karatsu-shi,佐賀県 唐津市,78945
2005,41202,Saga-ken Karatsu-shi,佐賀県 唐津市,128564
2010,41202,Saga-ken Karatsu-shi,佐賀県 唐津市,126926
2015,41202,Saga-ken Karatsu-shi,佐賀県 唐津市,122785
2020,41202,Saga-ken Karatsu-shi,佐賀県 唐津市,117373
1980,41203,Saga-ken Tosu-shi,佐賀県 鳥栖市,54254
1985,41203,Saga-ken Tosu-shi,佐賀県 鳥栖市,55791
1990,41203,Saga-ken Tosu-shi,佐賀県 鳥栖市,55877
1995,41203,Saga-ken Tosu-shi,佐賀県 鳥栖市,57414
2000,41203,Saga-ken Tosu-shi,佐賀県 鳥栖市,60726
2005,41203,Saga-ken Tosu-shi,佐賀県 鳥栖市,64723
2010,41203,Saga-ken Tosu-shi,佐賀県 鳥栖市,69074
2015,41203,Saga-ken Tosu-shi,佐賀県 鳥栖市,72902
2020,41203,Saga-ken Tosu-shi,佐賀県 鳥栖市,74196
1980,41204,Saga-ken Taku-shi,佐賀県 多久市,25636
1985,41204,Saga-ken Taku-shi,佐賀県 多久市,25831
1990,41204,Saga-ken Taku-shi,佐賀県 多久市,25162
1995,41204,Saga-ken Taku-shi,佐賀県 多久市,24507
2000,41204,Saga-ken Taku-shi,佐賀県 多久市,23949
2005,41204,Saga-ken Taku-shi,佐賀県 多久市,22739
2010,41204,Saga-ken Taku-shi,佐賀県 多久市,21404
2015,41204,Saga-ken Taku-shi,佐賀県 多久市,19749
2020,41204,Saga-ken Taku-shi,佐賀県 多久市,18295
1980,41205,Saga-ken Imari-shi,佐賀県 伊万里市,61243
1985,41205,Saga-ken Imari-shi,佐賀県 伊万里市,62044
1990,41205,Saga-ken Imari-shi,佐賀県 伊万里市,60882
1995,41205,Saga-ken Imari-shi,佐賀県 伊万里市,60348
2000,41205,Saga-ken Imari-shi,佐賀県 伊万里市,59143
2005,41205,Saga-ken Imari-shi,佐賀県 伊万里市,58190
2010,41205,Saga-ken Imari-shi,佐賀県 伊万里市,57161
2015,41205,Saga-ken Imari-shi,佐賀県 伊万里市,55238
2020,41205,Saga-ken Imari-shi,佐賀県 伊万里市,52629
1980,41206,Saga-ken Takeo-shi,佐賀県 武雄市,34239
1985,41206,Saga-ken Takeo-shi,佐賀県 武雄市,34801
1990,41206,Saga-ken Takeo-shi,佐賀県 武雄市,34490
1995,41206,Saga-ken Takeo-shi,佐賀県 武雄市,35062
2000,41206,Saga-ken Takeo-shi,佐賀県 武雄市,34603
2005,41206,Saga-ken Takeo-shi,佐賀県 武雄市,33697
2010,41206,Saga-ken Takeo-shi,佐賀県 武雄市,50699
2015,41206,Saga-ken Takeo-shi,佐賀県 武雄市,49062
2020,41206,Saga-ken Takeo-shi,佐賀県 武雄市,47914
1980,41207,Saga-ken Kashima-shi,佐賀県 鹿島市,35006
1985,41207,Saga-ken Kashima-shi,佐賀県 鹿島市,34714
1990,41207,Saga-ken Kashima-shi,佐賀県 鹿島市,34336
1995,41207,Saga-ken Kashima-shi,佐賀県 鹿島市,34083
2000,41207,Saga-ken Kashima-shi,佐賀県 鹿島市,33215
2005,41207,Saga-ken Kashima-shi,佐賀県 鹿島市,32117
2010,41207,Saga-ken Kashima-shi,佐賀県 鹿島市,30720
2015,41207,Saga-ken Kashima-shi,佐賀県 鹿島市,29684
2020,41207,Saga-ken Kashima-shi,佐賀県 鹿島市,27892
2005,41208,Saga-ken Ogi-shi,佐賀県 小城市,45852
2010,41208,Saga-ken Ogi-shi,佐賀県 小城市,45133
2015,41208,Saga-ken Ogi-shi,佐賀県 小城市,44259
2020,41208,Saga-ken Ogi-shi,佐賀県 小城市,43952
2010,41209,Saga-ken Ureshino-shi,佐賀県 嬉野市,28984
2015,41209,Saga-ken Ureshino-shi,佐賀県 嬉野市,27336
2020,41209,Saga-ken Ureshino-shi,佐賀県 嬉野市,25848
2010,41210,Saga-ken Kanzaki-shi,佐賀県 神埼市,32899
2015,41210,Saga-ken Kanzaki-shi,佐賀県 神埼市,31842
2020,41210,Saga-ken Kanzaki-shi,佐賀県 神埼市,31022
1980,41301,(former) Saga-ken Morodomi-cho,（旧）佐賀県 諸富町,12239
1985,41301,(former) Saga-ken Morodomi-cho,（旧）佐賀県 諸富町,12463
1990,41301,(former) Saga-ken Morodomi-cho,（旧）佐賀県 諸富町,12529
1995,41301,(former) Saga-ken Morodomi-cho,（旧）佐賀県 諸富町,12482
2000,41301,(former) Saga-ken Morodomi-cho,（旧）佐賀県 諸富町,12086
1980,41302,(former) Saga-ken Kawasoe-machi,（旧）佐賀県 川副町,20285
1985,41302,(former) Saga-ken Kawasoe-machi,（旧）佐賀県 川副町,20234
1990,41302,(former) Saga-ken Kawasoe-machi,（旧）佐賀県 川副町,19810
1995,41302,(former) Saga-ken Kawasoe-machi,（旧）佐賀県 川副町,19715
2000,41302,(former) Saga-ken Kawasoe-machi,（旧）佐賀県 川副町,19037
2005,41302,(former) Saga-ken Kawasoe-machi,（旧）佐賀県 川副町,18250
1980,41303,(former) Saga-ken Higashiyoka-cho,（旧）佐賀県 東与賀町,6613
1985,41303,(former) Saga-ken Higashiyoka-cho,（旧）佐賀県 東与賀町,6951
1990,41303,(former) Saga-ken Higashiyoka-cho,（旧）佐賀県 東与賀町,6828
1995,41303,(former) Saga-ken Higashiyoka-cho,（旧）佐賀県 東与賀町,6764
2000,41303,(former) Saga-ken Higashiyoka-cho,（旧）佐賀県 東与賀町,7255
2005,41303,(former) Saga-ken Higashiyoka-cho,（旧）佐賀県 東与賀町,7930
1980,41304,(former) Saga-ken Kubota-cho,（旧）佐賀県 久保田町,6869
1985,41304,(former) Saga-ken Kubota-cho,（旧）佐賀県 久保田町,6733
1990,41304,(former) Saga-ken Kubota-cho,（旧）佐賀県 久保田町,6644
1995,41304,(former) Saga-ken Kubota-cho,（旧）佐賀県 久保田町,7503
2000,41304,(former) Saga-ken Kubota-cho,（旧）佐賀県 久保田町,8001
2005,41304,(former) Saga-ken Kubota-cho,（旧）佐賀県 久保田町,8214
1980,41305,(former) Saga-ken Yamato-cho,（旧）佐賀県 大和町,18039
1985,41305,(former) Saga-ken Yamato-cho,（旧）佐賀県 大和町,19327
1990,41305,(former) Saga-ken Yamato-cho,（旧）佐賀県 大和町,20222
1995,41305,(former) Saga-ken Yamato-cho,（旧）佐賀県 大和町,21507
2000,41305,(former) Saga-ken Yamato-cho,（旧）佐賀県 大和町,21956
1980,41306,(former) Saga-ken Fuji-cho,（旧）佐賀県 富士町,6382
1985,41306,(former) Saga-ken Fuji-cho,（旧）佐賀県 富士町,6300
1990,41306,(former) Saga-ken Fuji-cho,（旧）佐賀県 富士町,5979
1995,41306,(former) Saga-ken Fuji-cho,（旧）佐賀県 富士町,5734
2000,41306,(former) Saga-ken Fuji-cho,（旧）佐賀県 富士町,5116
1980,41321,(former) Saga-ken Kanzaki-machi,（旧）佐賀県 神埼町,17377
1985,41321,(former) Saga-ken Kanzaki-machi,（旧）佐賀県 神埼町,17727
1990,41321,(former) Saga-ken Kanzaki-machi,（旧）佐賀県 神埼町,18047
1995,41321,(former) Saga-ken Kanzaki-machi,（旧）佐賀県 神埼町,19231
2000,41321,(former) Saga-ken Kanzaki-machi,（旧）佐賀県 神埼町,19700
2005,41321,(former) Saga-ken Kanzaki-machi,（旧）佐賀県 神埼町,19762
1980,41322,(former) Saga-ken Chiyoda-cho,（旧）佐賀県 千代田町,11960
1985,41322,(former) Saga-ken Chiyoda-cho,（旧）佐賀県 千代田町,12281
1990,41322,(former) Saga-ken Chiyoda-cho,（旧）佐賀県 千代田町,12270
1995,41322,(former) Saga-ken Chiyoda-cho,（旧）佐賀県 千代田町,11883
2000,41322,(former) Saga-ken Chiyoda-cho,（旧）佐賀県 千代田町,12055
2005,41322,(former) Saga-ken Chiyoda-cho,（旧）佐賀県 千代田町,11868
1980,41323,(former) Saga-ken Mitagawa-cho,（旧）佐賀県 三田川町,8859
1985,41323,(former) Saga-ken Mitagawa-cho,（旧）佐賀県 三田川町,9208
